chid,n_tested,n_positive,S_c,ci_lower,ci_upper,raw_rate,n_mechanisms,mechanism_details,tcpl_binary_compliant,tcpl_ternary_compliant,tcpl_binary_proposed_ci,tcpl_ternary_proposed_ci,tcpl_binary_proposed_quantile,tcpl_ternary_proposed_quantile
382621.0,0,0,0.2111111111111111,0.05,0.5,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 0, 'score': 0.08333333333333333}, 'GENERAL': {'n_tested': 9, 'n_positive': 0, 'score': 0.05}, 'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,0,1,0,1
47578.0,0,0,0.1166666666666666,0.0833333333333333,0.1666666666666666,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 0, 'score': 0.08333333333333333}, 'GENERAL': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
174941.0,0,0,0.3833333333333333,0.15,0.75,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 1, 'score': 0.25}, 'GENERAL': {'n_tested': 9, 'n_positive': 1, 'score': 0.15}, 'NR': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}}",1,1,1,1,1,2
204489.0,0,0,0.1833333333333333,0.05,0.25,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 1, 'score': 0.25}, 'GENERAL': {'n_tested': 9, 'n_positive': 0, 'score': 0.05}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,0,1
37303.0,0,0,0.3126923076923077,0.078076923076923,0.6,0.0,5,"{'NEURO': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'GENERAL': {'n_tested': 116, 'n_positive': 4, 'score': 0.038461538461538464}, 'NR': {'n_tested': 219, 'n_positive': 5, 'score': 0.025}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,1,1,1,2
31860.0,0,0,0.282544849842867,0.1054581166589157,0.5666666666666667,0.0,5,"{'NEURO': {'n_tested': 5, 'n_positive': 0, 'score': 0.08333333333333333}, 'GENERAL': {'n_tested': 108, 'n_positive': 11, 'score': 0.10550458715596331}, 'NR': {'n_tested': 216, 'n_positive': 30, 'score': 0.14055299539170507}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,0,1,1,1
880230.0,0,0,0.2116161616161616,0.15,0.3181818181818182,0.0,3,"{'NEURO': {'n_tested': 9, 'n_positive': 1, 'score': 0.15}, 'GENERAL': {'n_tested': 10, 'n_positive': 3, 'score': 0.3181818181818182}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,1
191136.0,0,0,0.1277777777777777,0.05,0.25,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 0, 'score': 0.08333333333333333}, 'GENERAL': {'n_tested': 9, 'n_positive': 0, 'score': 0.05}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,0,0
379268.0,0,0,0.1714285714285714,0.05,0.25,0.0,3,"{'NEURO': {'n_tested': 6, 'n_positive': 1, 'score': 0.21428571428571427}, 'GENERAL': {'n_tested': 9, 'n_positive': 0, 'score': 0.05}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,0,1
67348.0,0,0,0.1555555555555555,0.05,0.25,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 1, 'score': 0.25}, 'GENERAL': {'n_tested': 9, 'n_positive': 0, 'score': 0.05}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,0
379781.0,0,0,0.1277777777777777,0.05,0.25,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 0, 'score': 0.08333333333333333}, 'GENERAL': {'n_tested': 9, 'n_positive': 0, 'score': 0.05}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,0,0
874028.0,0,0,0.459090909090909,0.2272727272727272,0.9,0.0,3,"{'GENERAL': {'n_tested': 10, 'n_positive': 2, 'score': 0.22727272727272727}, 'NEURO': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,2,1,1,1,2
47553.0,0,0,0.2430641365107384,0.1665140482494851,0.3477250661959397,0.0,6,"{'NEURO': {'n_tested': 9, 'n_positive': 1, 'score': 0.15}, 'GENERAL': {'n_tested': 109, 'n_positive': 15, 'score': 0.1409090909090909}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NR': {'n_tested': 205, 'n_positive': 34, 'score': 0.16747572815533981}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,0,1,1,1
59879.0,0,0,0.3055555555555555,0.1666666666666666,0.5,0.0,3,"{'NEURO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'GENERAL': {'n_tested': 8, 'n_positive': 1, 'score': 0.16666666666666666}, 'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,1,1,1,2
195123.0,0,0,0.2121212121212121,0.1363636363636363,0.25,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 1, 'score': 0.25}, 'GENERAL': {'n_tested': 10, 'n_positive': 1, 'score': 0.13636363636363635}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,0,1
37706.0,0,0,0.3165263290184743,0.1383917724435507,0.5805936073059361,0.0,5,"{'GENERAL': {'n_tested': 108, 'n_positive': 10, 'score': 0.0963302752293578}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NR': {'n_tested': 218, 'n_positive': 33, 'score': 0.15296803652968036}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,1,1,1,2
663110.0,0,0,0.2666666666666666,0.05,0.5,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 1, 'score': 0.25}, 'GENERAL': {'n_tested': 9, 'n_positive': 0, 'score': 0.05}, 'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,0,1,1,1
375106.0,0,0,0.2685185185185185,0.0555555555555555,0.5,0.0,3,"{'NEURO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'GENERAL': {'n_tested': 8, 'n_positive': 0, 'score': 0.05555555555555555}, 'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,0,1,1,1
469320.0,0,0,0.3215909090909091,0.1431818181818182,0.6,0.0,4,"{'NEURO': {'n_tested': 9, 'n_positive': 1, 'score': 0.15}, 'GENERAL': {'n_tested': 10, 'n_positive': 1, 'score': 0.13636363636363635}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NR': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}}",1,1,1,1,1,2
891564.0,0,0,0.1318181818181818,0.0454545454545454,0.25,0.0,3,"{'GENERAL': {'n_tested': 10, 'n_positive': 0, 'score': 0.045454545454545456}, 'NEURO': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,0,0
59794.0,0,0,0.1555555555555555,0.05,0.25,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 1, 'score': 0.25}, 'GENERAL': {'n_tested': 9, 'n_positive': 0, 'score': 0.05}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,0
382147.0,0,0,0.2978896103896103,0.2207792207792207,0.4318181818181818,0.0,4,"{'NEURO': {'n_tested': 6, 'n_positive': 1, 'score': 0.21428571428571427}, 'GENERAL': {'n_tested': 10, 'n_positive': 2, 'score': 0.22727272727272727}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,0,1,1,2
379269.0,0,0,0.2454545454545454,0.1,0.5,0.0,3,"{'GENERAL': {'n_tested': 10, 'n_positive': 1, 'score': 0.13636363636363635}, 'NEURO': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}, 'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,0,1,1,1
880215.0,0,0,0.2135416666666666,0.1770833333333333,0.25,0.0,4,"{'NEURO': {'n_tested': 5, 'n_positive': 1, 'score': 0.25}, 'GENERAL': {'n_tested': 7, 'n_positive': 1, 'score': 0.1875}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,2,0,1,0,1
500450.0,0,0,0.25,0.25,0.25,0.0,3,"{'GENERAL': {'n_tested': 9, 'n_positive': 2, 'score': 0.25}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,2,0,1,1,1
31864.0,0,0,0.3592493441224198,0.1617503259452412,0.6875,0.0,4,"{'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'GENERAL': {'n_tested': 435, 'n_positive': 96, 'score': 0.2213302752293578}, 'NR': {'n_tested': 766, 'n_positive': 101, 'score': 0.13233376792698825}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,1,1,1,2
32646.0,0,0,0.4024176191344042,0.2138724810591267,0.5911016949152542,0.0,6,"{'GENERAL': {'n_tested': 117, 'n_positive': 64, 'score': 0.5466101694915254}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NEURO': {'n_tested': 4, 'n_positive': 2, 'score': 0.5}, 'NR': {'n_tested': 216, 'n_positive': 7, 'score': 0.03456221198156682}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,1,1,1,2
381992.0,0,0,0.140530303030303,0.0727272727272727,0.2125,0.0,4,"{'GENERAL': {'n_tested': 10, 'n_positive': 0, 'score': 0.045454545454545456}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NEURO': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,0
59912.0,0,0,0.154040404040404,0.0454545454545454,0.25,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 1, 'score': 0.25}, 'GENERAL': {'n_tested': 10, 'n_positive': 0, 'score': 0.045454545454545456}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,0
375114.0,0,0,0.4910714285714286,0.3571428571428571,0.625,0.0,2,"{'NEURO': {'n_tested': 6, 'n_positive': 2, 'score': 0.35714285714285715}, 'GENERAL': {'n_tested': 3, 'n_positive': 2, 'score': 0.625}}",1,2,1,1,1,2
366226.0,0,0,0.1571969696969697,0.0643939393939393,0.25,0.0,4,"{'NEURO': {'n_tested': 5, 'n_positive': 0, 'score': 0.08333333333333333}, 'GENERAL': {'n_tested': 10, 'n_positive': 0, 'score': 0.045454545454545456}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,0,0
382093.0,0,0,0.324074074074074,0.0555555555555555,0.75,0.0,3,"{'NEURO': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'GENERAL': {'n_tested': 8, 'n_positive': 0, 'score': 0.05555555555555555}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,1,1,1,2
60332.0,8,2,0.2777777777777778,0.0559668897246587,0.5916235105733375,0.25,1,"{'GENERAL': {'n_tested': 8, 'n_positive': 2, 'score': 0.2777777777777778}}",1,1,0,1,1,1
170109.0,8,2,0.3111111111111111,0.0833333333333333,0.5,0.25,3,"{'NEURO': {'n_tested': 5, 'n_positive': 0, 'score': 0.08333333333333333}, 'GENERAL': {'n_tested': 9, 'n_positive': 3, 'score': 0.35}, 'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,1,1,1,2
59833.0,8,2,0.2388888888888889,0.05,0.4166666666666667,0.25,3,"{'NEURO': {'n_tested': 5, 'n_positive': 2, 'score': 0.4166666666666667}, 'GENERAL': {'n_tested': 9, 'n_positive': 0, 'score': 0.05}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,1,1
31863.0,8,2,0.2982556975389544,0.1337551878549585,0.517700141983399,0.25,6,"{'GENERAL': {'n_tested': 111, 'n_positive': 34, 'score': 0.3080357142857143}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NEURO': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}, 'NR': {'n_tested': 217, 'n_positive': 10, 'score': 0.0481651376146789}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,0,1,1,2
60985.0,8,2,0.2708333333333333,0.0625,0.5,0.25,3,"{'NEURO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'GENERAL': {'n_tested': 7, 'n_positive': 0, 'score': 0.0625}, 'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,0,1,1,1
59970.0,8,2,0.236111111111111,0.0416666666666666,0.5,0.25,3,"{'NEURO': {'n_tested': 8, 'n_positive': 1, 'score': 0.16666666666666666}, 'GENERAL': {'n_tested': 11, 'n_positive': 0, 'score': 0.041666666666666664}, 'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,0,1,1,1
31862.0,8,2,0.2782853302611367,0.0848444700460829,0.5700000000000001,0.25,5,"{'GENERAL': {'n_tested': 111, 'n_positive': 21, 'score': 0.19196428571428573}, 'NEURO': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}, 'NR': {'n_tested': 216, 'n_positive': 3, 'score': 0.016129032258064516}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,0,1,1,1
400078.0,8,2,0.2479166666666666,0.1458333333333333,0.3791666666666666,0.25,4,"{'NEURO': {'n_tested': 9, 'n_positive': 4, 'score': 0.45}, 'GENERAL': {'n_tested': 11, 'n_positive': 1, 'score': 0.125}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,1,1
442840.0,8,2,0.2151515151515151,0.0454545454545454,0.5,0.25,3,"{'GENERAL': {'n_tested': 10, 'n_positive': 0, 'score': 0.045454545454545456}, 'NEURO': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}, 'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,0,1,0,1
47558.0,8,2,0.1136055236270753,0.0188777139208173,0.2083333333333333,0.25,4,"{'GENERAL': {'n_tested': 115, 'n_positive': 2, 'score': 0.021551724137931036}, 'NR': {'n_tested': 215, 'n_positive': 3, 'score': 0.016203703703703703}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,1,0,0
46614.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,1,1
861913.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,1,1
27426.0,1,0,0.1111111111111111,0.0555555555555555,0.1666666666666666,0.0,2,"{'GENERAL': {'n_tested': 8, 'n_positive': 0, 'score': 0.05555555555555555}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
370988.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,1,1
379270.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,1,1
379359.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,1,1
37709.0,1,0,0.4013528954705425,0.1870492252845194,0.625,0.0,6,"{'GENERAL': {'n_tested': 109, 'n_positive': 30, 'score': 0.2772727272727273}, 'NR': {'n_tested': 220, 'n_positive': 10, 'score': 0.04751131221719457}, 'NEURO': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,1,1,1,2
46516.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,1,1
73901.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,1,1
335700.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,1,1
441560.0,1,0,0.1527777777777778,0.0555555555555555,0.25,0.0,2,"{'GENERAL': {'n_tested': 8, 'n_positive': 0, 'score': 0.05555555555555555}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,0,0
377821.0,1,0,0.2777777777777778,0.0555555555555555,0.5,0.0,2,"{'GENERAL': {'n_tested': 8, 'n_positive': 0, 'score': 0.05555555555555555}, 'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,0,1,1,1
190946.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,1,1
870515.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,1,1
42326.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,1,1
59881.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,1,1
375107.0,1,0,0.1111111111111111,0.0555555555555555,0.1666666666666666,0.0,2,"{'GENERAL': {'n_tested': 8, 'n_positive': 0, 'score': 0.05555555555555555}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
379730.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,1,1
74059.0,1,1,0.75,0.1467463163095751,0.999614419019244,1.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}}",1,1,1,1,1,2
61826.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,1,1
285748.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,1,1
47575.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,1,1
38939.0,1,0,0.2051837512291052,0.0353675024582104,0.3871527777777778,0.0,4,"{'GENERAL': {'n_tested': 112, 'n_positive': 2, 'score': 0.022123893805309734}, 'NR': {'n_tested': 215, 'n_positive': 10, 'score': 0.04861111111111111}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,0,1,0,1
275806.0,1,1,0.75,0.1467463163095751,0.999614419019244,1.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}}",1,1,1,1,1,2
218052.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,1,1
29904.0,1,0,0.1178536821705426,0.0273740310077519,0.2083333333333333,0.0,4,"{'GENERAL': {'n_tested': 119, 'n_positive': 3, 'score': 0.029166666666666667}, 'NR': {'n_tested': 214, 'n_positive': 5, 'score': 0.02558139534883721}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,1,0,0
73118.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,1,1
379850.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,1,1
44572.0,1,0,0.1166801583018528,0.0250269832703723,0.2083333333333333,0.0,4,"{'GENERAL': {'n_tested': 118, 'n_positive': 3, 'score': 0.029411764705882353}, 'NR': {'n_tested': 217, 'n_positive': 4, 'score': 0.020642201834862386}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,1,0,0
481246.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,1,1
337466.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,1,1
31865.0,1,0,0.3873083778966132,0.091283422459893,0.6833333333333333,0.0,5,"{'GENERAL': {'n_tested': 109, 'n_positive': 6, 'score': 0.05909090909090909}, 'NR': {'n_tested': 101, 'n_positive': 4, 'score': 0.04411764705882353}, 'NEURO': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,1,1,1,2
27414.0,1,0,0.2837052062204192,0.0735294117647058,0.6999999999999998,0.0,3,"{'GENERAL': {'n_tested': 33, 'n_positive': 2, 'score': 0.07352941176470588}, 'NR': {'n_tested': 57, 'n_positive': 4, 'score': 0.07758620689655173}, 'SR': {'n_tested': 4, 'n_positive': 3, 'score': 0.7}}",1,1,0,1,1,1
893171.0,9,9,0.95,0.7623899013670968,0.9999469359465816,1.0,1,"{'GENERAL': {'n_tested': 9, 'n_positive': 9, 'score': 0.95}}",1,2,1,2,1,2
872663.0,9,9,0.5503560719640179,0.418103448275862,0.6826086956521739,1.0,2,"{'GENERAL': {'n_tested': 114, 'n_positive': 78, 'score': 0.6826086956521739}, 'NR': {'n_tested': 115, 'n_positive': 48, 'score': 0.41810344827586204}}",1,2,1,2,1,2
41035.0,9,9,0.137803615138392,0.0575221238938053,0.2180851063829787,1.0,2,"{'GENERAL': {'n_tested': 93, 'n_positive': 20, 'score': 0.21808510638297873}, 'NR': {'n_tested': 112, 'n_positive': 6, 'score': 0.05752212389380531}}",1,1,0,1,0,0
30636.0,9,9,0.2967514378145219,0.1682692307692307,0.4252336448598131,1.0,2,"{'GENERAL': {'n_tested': 106, 'n_positive': 45, 'score': 0.4252336448598131}, 'NR': {'n_tested': 103, 'n_positive': 17, 'score': 0.16826923076923078}}",1,2,0,1,1,2
865801.0,9,9,0.202563662865472,0.0794392523364486,0.3256880733944954,1.0,2,"{'GENERAL': {'n_tested': 108, 'n_positive': 35, 'score': 0.3256880733944954}, 'NR': {'n_tested': 106, 'n_positive': 8, 'score': 0.0794392523364486}}",1,1,0,1,0,1
31077.0,9,9,0.6581491034143945,0.521186440677966,0.7916666666666667,1.0,4,"{'GENERAL': {'n_tested': 114, 'n_positive': 69, 'score': 0.6043478260869565}, 'NR': {'n_tested': 117, 'n_positive': 52, 'score': 0.4449152542372881}, 'MET': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,1,2,1,2
42196.0,9,9,0.0735844017094017,0.015625,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 12, 'n_positive': 0, 'score': 0.038461538461538464}, 'NR': {'n_tested': 31, 'n_positive': 0, 'score': 0.015625}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
24586.0,9,9,0.3234126984126984,0.1468253968253968,0.5042162698412695,1.0,6,"{'GENERAL': {'n_tested': 14, 'n_positive': 2, 'score': 0.16666666666666666}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NEURO': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NR': {'n_tested': 20, 'n_positive': 0, 'score': 0.023809523809523808}, 'SR': {'n_tested': 4, 'n_positive': 2, 'score': 0.5}}",1,1,1,1,1,2
29170.0,9,9,0.0967391304347826,0.0652173913043478,0.125,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 1, 'score': 0.1}, 'NR': {'n_tested': 22, 'n_positive': 1, 'score': 0.06521739130434782}, 'SR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}}",0,1,0,0,0,0
41604.0,9,9,0.0739316239316239,0.0166666666666666,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 12, 'n_positive': 0, 'score': 0.038461538461538464}, 'NR': {'n_tested': 29, 'n_positive': 0, 'score': 0.016666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
33371.0,9,9,0.0652777777777777,0.0333333333333333,0.1,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 0, 'score': 0.03333333333333333}, 'NR': {'n_tested': 23, 'n_positive': 1, 'score': 0.0625}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",0,1,0,0,0,0
23845.0,9,9,0.1526883103519242,0.0303766207038485,0.275,1.0,4,"{'GENERAL': {'n_tested': 112, 'n_positive': 4, 'score': 0.03982300884955752}, 'NR': {'n_tested': 214, 'n_positive': 4, 'score': 0.020930232558139535}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 4, 'n_positive': 1, 'score': 0.3}}",1,1,0,1,0,0
